"shapeid","x","y"
"1.0","-95.221537","29.979177"
"1.0","-95.221602","29.979154"
"1.0","-95.221671","29.979129"
"1.0","-95.221728","29.979107"
"1.0","-95.221784","29.979086"
"1.0","-95.221842","29.979062"
"1.0","-95.221861","29.979053"
"1.1","-95.276213","29.982074"
"1.1","-95.276412","29.982153"
"1.1","-95.276853","29.982258"
"1.1","-95.277064","29.982309"
"1.1","-95.277268","29.982358"
"1.1","-95.277896","29.982508"
"1.1","-95.278244","29.981986"
"1.1","-95.278373","29.98174"
"1.1","-95.278433","29.981468"
"1.1","-95.278476","29.98099"
"1.1","-95.278398","29.98031"
"1.1","-95.27848","29.979853"
"1.1","-95.278543","29.979761"
"1.1","-95.278645","29.979508"
"1.1","-95.27917","29.978199"
"1.1","-95.279487","29.97765"
"1.1","-95.279622","29.97745"
"1.1","-95.279856","29.977105"
"1.1","-95.280308","29.977307"
"1.1","-95.280428","29.977131"
"1.1","-95.28061","29.976958"
"1.1","-95.280606","29.977134"
"1.1","-95.280787","29.977206"
"1.1","-95.280868","29.977353"
"1.1","-95.280814","29.977401"
"1.1","-95.280812","29.977478"
"1.1","-95.282435","29.977737"
"1.1","-95.282772","29.977793"
"1.1","-95.283308","29.974834"
"1.1","-95.283708","29.974833"
"1.1","-95.283709","29.97393"
"1.1","-95.28481","29.973928"
"1.1","-95.286611","29.973923"
"1.1","-95.286595","29.973432"
"1.1","-95.288108","29.973219"
"1.1","-95.288201","29.969614"
"1.1","-95.290498","29.969612"
"1.1","-95.290497","29.969311"
"1.1","-95.292693","29.969408"
"1.1","-95.292811","29.971641"
"1.1","-95.299455","29.971617"
"1.1","-95.299459","29.971733"
"1.1","-95.299461","29.971779"
"1.1","-95.299512","29.972131"
"1.1","-95.299512","29.972318"
"1.1","-95.299493","29.972499"
"1.1","-95.299539","29.97282"
"1.1","-95.29916","29.97282"
"1.1","-95.298873","29.972832"
"1.1","-95.298594","29.972864"
"1.1","-95.298301","29.972921"
"1.1","-95.297989","29.973012"
"1.1","-95.297693","29.973139"
"1.1","-95.297288","29.973353"
"1.1","-95.296923","29.973648"
"1.1","-95.296696","29.973871"
